莱比锡,http://match.sports.sina.com.cn/football/team.php?id=53075&dpc=1
门兴,http://match.sports.sina.com.cn/football/team.php?id=1305&dpc=1
拜仁慕尼黑,http://match.sports.sina.com.cn/football/team.php?id=32&dpc=1
多特蒙德,http://match.sports.sina.com.cn/football/team.php?id=28&dpc=1
沙尔克04,http://match.sports.sina.com.cn/football/team.php?id=34&dpc=1
勒沃库森,http://match.sports.sina.com.cn/football/team.php?id=26&dpc=1
霍芬海姆,http://match.sports.sina.com.cn/football/team.php?id=3846&dpc=1
弗赖堡,http://match.sports.sina.com.cn/football/team.php?id=38&dpc=1
沃尔夫斯堡,http://match.sports.sina.com.cn/football/team.php?id=84&dpc=1
奥格斯堡,http://match.sports.sina.com.cn/football/team.php?id=14247&dpc=1
柏林联盟,http://match.sports.sina.com.cn/football/team.php?id=1334&dpc=1
柏林赫塔,http://match.sports.sina.com.cn/football/team.php?id=36&dpc=1
法兰克福,http://match.sports.sina.com.cn/football/team.php?id=29&dpc=1
美因茨,http://match.sports.sina.com.cn/football/team.php?id=1025&dpc=1
科隆,http://match.sports.sina.com.cn/football/team.php?id=198&dpc=1
杜塞尔多夫,http://match.sports.sina.com.cn/football/team.php?id=15208&dpc=1
不莱梅,http://match.sports.sina.com.cn/football/team.php?id=78&dpc=1
帕德伯恩,http://match.sports.sina.com.cn/football/team.php?id=11595&dpc=1
尤文图斯,http://match.sports.sina.com.cn/football/team.php?id=108&dpc=1
国际米兰,http://match.sports.sina.com.cn/football/team.php?id=103&dpc=1
拉齐奥,http://match.sports.sina.com.cn/football/team.php?id=106&dpc=1
亚特兰大,http://match.sports.sina.com.cn/football/team.php?id=228&dpc=1
罗马,http://match.sports.sina.com.cn/football/team.php?id=111&dpc=1
卡利亚里,http://match.sports.sina.com.cn/football/team.php?id=2195&dpc=1
帕尔马,http://match.sports.sina.com.cn/football/team.php?id=109&dpc=1
都灵,http://match.sports.sina.com.cn/football/team.php?id=1326&dpc=1
维罗纳,http://match.sports.sina.com.cn/football/team.php?id=122&dpc=1
AC米兰,http://match.sports.sina.com.cn/football/team.php?id=104&dpc=1
那不勒斯,http://match.sports.sina.com.cn/football/team.php?id=229&dpc=1
乌迪内斯,http://match.sports.sina.com.cn/football/team.php?id=112&dpc=1
博洛尼亚,http://match.sports.sina.com.cn/football/team.php?id=113&dpc=1
佛罗伦萨,http://match.sports.sina.com.cn/football/team.php?id=110&dpc=1
萨索洛,http://match.sports.sina.com.cn/football/team.php?id=22914&dpc=1
桑普多利亚,http://match.sports.sina.com.cn/football/team.php?id=2125&dpc=1
莱切,http://match.sports.sina.com.cn/football/team.php?id=123&dpc=1
热那亚,http://match.sports.sina.com.cn/football/team.php?id=2188&dpc=1
布雷西亚,http://match.sports.sina.com.cn/football/team.php?id=230&dpc=1
斯帕尔,http://match.sports.sina.com.cn/football/team.php?id=31155&dpc=1
巴黎圣日耳曼,http://match.sports.sina.com.cn/football/team.php?id=316&dpc=1
马赛,http://match.sports.sina.com.cn/football/team.php?id=478&dpc=1
雷恩,http://match.sports.sina.com.cn/football/team.php?id=477&dpc=1
南特,http://match.sports.sina.com.cn/football/team.php?id=480&dpc=1
里尔,http://match.sports.sina.com.cn/football/team.php?id=456&dpc=1
蒙彼利埃,http://match.sports.sina.com.cn/football/team.php?id=1626&dpc=1
里昂,http://match.sports.sina.com.cn/football/team.php?id=436&dpc=1
兰斯,http://match.sports.sina.com.cn/football/team.php?id=13205&dpc=1
摩纳哥,http://match.sports.sina.com.cn/football/team.php?id=317&dpc=1
昂热,http://match.sports.sina.com.cn/football/team.php?id=10185&dpc=1
尼斯,http://match.sports.sina.com.cn/football/team.php?id=3165&dpc=1
斯特拉斯堡,http://match.sports.sina.com.cn/football/team.php?id=484&dpc=1
波尔多,http://match.sports.sina.com.cn/football/team.php?id=476&dpc=1
布雷斯特,http://match.sports.sina.com.cn/football/team.php?id=13245&dpc=1
圣埃蒂安,http://match.sports.sina.com.cn/football/team.php?id=483&dpc=1
第戎,http://match.sports.sina.com.cn/football/team.php?id=13265&dpc=1
梅斯,http://match.sports.sina.com.cn/football/team.php?id=479&dpc=1
亚眠,http://match.sports.sina.com.cn/football/team.php?id=57901&dpc=1
尼姆,http://match.sports.sina.com.cn/football/team.php?id=11690&dpc=1
图卢兹,http://match.sports.sina.com.cn/football/team.php?id=486&dpc=1
